"Path","File","Date Acquired","Sample","Misc"
"D:\DATA_FID_1\25032026\","O1_1110012299.D","25 Mar 2026  14:18    "," "," "
"Signal: O1_1110012299.D\FID1A.ch"
0.383,85449.693
0.383,85416.335
0.383,85431.817
0.384,85472.107
0.384,85456.912
0.384,85418.200
0.385,85401.575
0.385,85420.879
0.385,85417.717
0.386,85394.211
0.386,85359.721
0.386,85367.944
0.387,85415.837
0.387,85418.536
0.387,85436.759
0.388,85427.935
0.388,85432.763
0.388,85420.675
0.389,85345.149
0.389,85302.261
0.389,85282.827
0.390,85293.115
0.390,85373.245
0.390,85344.183
0.391,85414.248
0.391,85411.912
0.391,85493.779
0.392,85488.536
0.392,85466.231
0.392,85446.644
0.393,85463.729
0.393,85425.463
0.393,85364.320
0.394,85322.344
0.394,85362.736
0.394,85474.769
0.395,85531.271
0.395,85504.475
0.395,85424.592
0.396,85443.684
0.396,85514.425
0.396,85545.347
0.397,85455.561
0.397,85384.852
0.397,85380.700
0.398,85377.024
0.398,85393.889
0.398,85372.445
0.399,85393.165
0.399,85407.565
0.399,85420.225
0.400,85444.317
0.400,85438.984
0.400,85457.220
0.401,85407.229
0.401,85376.605
0.401,85377.521
0.402,85433.844
0.402,85457.244
0.402,85363.079
0.403,85311.675
0.403,85296.991
0.403,85357.219
0.404,85391.013
0.404,85422.700
0.404,85474.732
0.405,85461.065
0.405,85424.016
0.405,85373.335
0.406,85333.308
0.406,85318.893
0.406,85345.892
0.407,85418.579
0.407,85437.259
0.407,85403.243
0.408,85350.228
0.408,85353.639
0.408,85374.791
0.409,85338.576
0.409,85326.601
0.409,85337.120
0.410,85384.015
0.410,85342.297
0.410,85271.321
0.411,85256.112
0.411,85317.337
0.411,85369.467
0.412,85372.177
0.412,85355.341
0.412,85375.275
0.413,85406.469
0.413,85407.803
0.413,85378.463
0.414,85417.265
0.414,85480.759
0.414,85463.617
0.415,85447.527
0.415,85406.016
0.415,85419.492
0.416,85388.984
0.416,85390.301
0.416,85426.069
0.417,85464.367
0.417,85505.364
0.417,85458.172
0.418,85396.823
0.418,85381.135
0.418,85446.917
0.419,85466.212
0.419,85404.105
0.419,85362.393
0.420,85410.456
0.420,85447.811
0.420,85413.688
0.421,85311.803
0.421,85237.335
0.421,85256.617
0.422,85315.049
0.422,85364.128
0.422,85378.684
0.423,85362.955
0.423,85387.568
0.423,85414.849
0.424,85401.073
0.424,85247.704
0.424,85194.364
0.425,85247.023
0.425,85347.741
0.425,85305.480
0.426,85232.407
0.426,85265.169
0.426,85331.172
0.427,85401.536
0.427,85390.637
0.427,85367.833
0.428,85387.620
0.428,85447.199
0.428,85469.497
0.429,85426.248
0.429,85364.532
0.429,85321.847
0.430,85275.109
0.430,85281.940
0.430,85305.848
0.431,85364.449
0.431,85385.313
0.431,85406.819
0.432,85419.181
0.432,85407.140
0.432,85423.805
0.433,85401.419
0.433,85425.077
0.433,85395.988
0.434,85327.221
0.434,85251.925
0.434,85225.861
0.435,85285.071
0.435,85336.491
0.435,85371.645
0.436,85382.747
0.436,85382.232
0.436,85388.871
0.437,85386.083
0.437,85351.951
0.437,85334.924
0.438,85329.853
0.438,85326.501
0.438,85300.075
0.439,85276.480
0.439,85324.361
0.439,85351.053
0.440,85340.327
0.440,85274.528
0.440,85268.932
0.441,85249.820
0.441,85236.417
0.441,85245.631
0.442,85286.768
0.442,85318.589
0.442,85294.565
0.443,85278.184
0.443,85317.545
0.443,85330.921
0.444,85337.696
0.444,85352.072
0.444,85356.043
0.445,85304.796
0.445,85258.015
0.445,85248.549
0.446,85293.311
0.446,85271.785
0.446,85235.059
0.447,85217.619
0.447,85198.331
0.447,85241.524
0.448,85268.879
0.448,85372.315
0.448,85404.588
0.449,85393.560
0.449,85347.872
0.449,85292.004
0.450,85283.509
0.450,85283.979
0.450,85362.171
0.451,85424.361
0.451,85429.829
0.451,85369.672
0.452,85332.043
0.452,85300.335
0.452,85322.976
0.453,85328.771
0.453,85358.260
0.453,85342.507
0.454,85305.017
0.454,85292.520
0.454,85313.005
0.455,85415.947
0.455,85510.904
0.455,85539.133
0.456,85487.536
0.456,85407.133
0.456,85381.304
0.457,85410.669
0.457,85434.319
0.457,85418.761
0.458,85353.357
0.458,85299.999
0.458,85265.125
0.459,85318.763
0.459,85361.839
0.459,85420.116
0.460,85419.077
0.460,85370.779
0.460,85329.344
0.461,85339.461
0.461,85387.803
0.461,85386.879
0.462,85348.961
0.462,85383.628
0.462,85394.685
0.463,85406.095
0.463,85372.444
0.463,85403.033
0.464,85433.931
0.464,85418.177
0.464,85366.239
0.465,85296.156
0.465,85198.027
0.465,85175.364
0.466,85176.763
0.466,85305.401
0.466,85389.755
0.467,85400.148
0.467,85412.641
0.467,85382.265
0.468,85374.944
0.468,85342.308
0.468,85328.423
0.469,85348.804
0.469,85327.003
0.469,85330.608
0.470,85304.476
0.470,85276.252
0.470,85242.636
0.471,85195.647
0.471,85176.172
0.471,85201.621
0.472,85304.609
0.472,85363.791
0.472,85362.748
0.473,85296.524
0.473,85261.973
0.473,85275.713
0.474,85341.539
0.474,85391.981
0.474,85389.225
0.475,85405.824
0.475,85422.305
0.475,85478.493
0.476,85469.428
0.476,85456.925
0.476,85432.544
0.477,85457.492
0.477,85428.305
0.477,85380.579
0.478,85316.292
0.478,85331.623
0.478,85369.828
0.479,85389.356
0.479,85378.121
0.479,85370.995
0.480,85367.045
0.480,85358.208
0.480,85355.328
0.481,85371.479
0.481,85421.585
0.481,85438.211
0.482,85443.697
0.482,85418.891
0.482,85400.005
0.483,85368.047
0.483,85322.841
0.483,85296.281
0.484,85267.320
0.484,85228.151
0.484,85258.052
0.485,85281.801
0.485,85406.239
0.485,85439.256
0.486,85428.728
0.486,85376.635
0.486,85344.196
0.487,85373.344
0.487,85399.571
0.487,85384.920
0.488,85396.141
0.488,85398.932
0.488,85418.024
0.489,85439.196
0.489,85412.272
0.489,85404.788
0.490,85356.559
0.490,85345.380
0.490,85291.499
0.491,85265.705
0.491,85295.753
0.491,85330.844
0.492,85348.587
0.492,85316.397
0.492,85313.433
0.493,85325.583
0.493,85350.531
0.493,85380.331
0.494,85414.369
0.494,85373.829
0.494,85309.760
0.495,85257.685
0.495,85302.449
0.495,85324.108
0.496,85294.989
0.496,85241.080
0.496,85279.428
0.497,85343.880
0.497,85417.664
0.497,85414.412
0.498,85404.733
